,Mean Aligned,Mean,Median,Standard Deviation,Min,Max,25%,50%,75%
h36m_sub9_Directions 1_cam54138969,104.80709075927734,233.51390075683594,199.7608184814453,164.6075439453125,10.240662574768066,1098.02392578125,116.91060638427734,199.7608184814453,297.12225341796875
h36m_sub9_WalkDog 1_cam55011271,104.89868927001953,208.9248504638672,173.18829345703125,151.70376586914062,7.201952934265137,866.7598876953125,92.1512680053711,173.18829345703125,280.90380859375
h36m_sub9_Walking 1_cam58860488,105.0287094116211,222.32843017578125,184.67471313476562,164.262939453125,6.397360324859619,1309.0797119140625,91.99534606933594,184.67471313476562,298.6077575683594
h36m_sub11_Smoking_cam54138969,105.35967254638672,165.5102081298828,127.65330505371094,136.8249969482422,5.086184501647949,1012.86279296875,69.13664245605469,127.65330505371094,217.4462432861328
h36m_sub9_Waiting_cam55011271,105.3814468383789,198.37525939941406,165.71237182617188,141.74891662597656,8.066814422607422,772.3646850585938,84.13861846923828,165.71237182617188,276.3720397949219
h36m_sub11_Smoking_cam58860488,105.39454650878906,160.6605224609375,130.31622314453125,127.16300964355469,5.0040202140808105,861.3414306640625,68.1302490234375,130.31622314453125,218.36460876464844
h36m_sub9_Posing_cam60457274,105.45914459228516,184.7308349609375,139.21417236328125,149.01251220703125,5.821826934814453,997.2688598632812,78.12023162841797,139.21417236328125,245.6669921875
h36m_sub9_Eating_cam58860488,105.50506591796875,269.7036437988281,225.73672485351562,215.67579650878906,7.83831787109375,1334.1654052734375,89.90248107910156,225.73672485351562,379.02130126953125
h36m_sub11_Sitting_cam60457274,105.62515258789062,189.8897247314453,128.42515563964844,184.02667236328125,8.29538631439209,1271.8304443359375,67.51806640625,128.42515563964844,247.4854736328125
h36m_sub11_WalkDog_cam58860488,105.658447265625,148.5140838623047,118.79570770263672,122.31998443603516,9.77489948272705,1242.3565673828125,63.12648391723633,118.79570770263672,191.06626892089844
h36m_sub9_WalkDog_cam54138969,105.68170928955078,222.76333618164062,187.28958129882812,171.41102600097656,7.679666519165039,1197.7001953125,89.92950439453125,187.28958129882812,296.2488708496094
h36m_sub9_Waiting 1_cam54138969,105.69578552246094,210.185546875,179.45362854003906,159.02542114257812,8.955008506774902,1238.56396484375,81.05381774902344,179.45362854003906,292.650146484375
h36m_sub9_Walking_cam54138969,105.88902282714844,216.19671630859375,186.7743377685547,157.70892333984375,9.152559280395508,1156.1077880859375,85.77535247802734,186.7743377685547,296.43267822265625
h36m_sub9_Walking 1_cam54138969,106.13511657714844,216.61036682128906,184.40142822265625,158.90127563476562,15.246648788452148,1137.2408447265625,88.70883178710938,184.40142822265625,288.112060546875
h36m_sub9_Walking_cam58860488,106.23316192626953,217.03109741210938,184.31124877929688,158.01382446289062,6.849609851837158,1202.33837890625,87.41361999511719,184.31124877929688,297.6092529296875
h36m_sub9_Walking 1_cam55011271,106.3757553100586,204.91156005859375,165.01559448242188,156.7209014892578,5.693387985229492,861.2962646484375,80.69384765625,165.01559448242188,279.55206298828125
h36m_sub9_WalkTogether_cam60457274,106.45479583740234,222.5308074951172,172.28829956054688,182.98023986816406,7.968471527099609,1015.5552978515625,88.13138580322266,172.28829956054688,283.55572509765625
h36m_sub9_Discussion 1_cam55011271,106.57313537597656,160.4683837890625,127.72591400146484,123.78095245361328,5.3884711265563965,1325.8577880859375,68.75191497802734,127.72591400146484,221.38681030273438
h36m_sub9_Posing 1_cam60457274,106.58908081054688,185.9895477294922,138.93072509765625,151.53085327148438,4.802741050720215,804.7496337890625,72.98738861083984,138.93072509765625,249.77809143066406
h36m_sub11_Smoking_cam55011271,106.62247467041016,162.94625854492188,122.69157409667969,144.33140563964844,5.345597267150879,1037.4276123046875,63.07942581176758,122.69157409667969,218.62930297851562
h36m_sub11_WalkDog 1_cam60457274,106.81419372558594,149.08741760253906,114.88439178466797,116.42291259765625,6.515297889709473,936.7343139648438,64.52783203125,114.88439178466797,203.01959228515625
h36m_sub9_Eating_cam60457274,106.87964630126953,224.4100341796875,176.7833251953125,173.74124145507812,12.26242446899414,903.6624145507812,83.20226287841797,176.7833251953125,306.47943115234375
h36m_sub9_WalkTogether_cam58860488,107.01483154296875,249.63214111328125,196.15330505371094,210.65402221679688,6.182407855987549,1144.6875,93.96233367919922,196.15330505371094,312.8607177734375
h36m_sub11_Smoking_cam60457274,107.18244934082031,152.20501708984375,110.69702911376953,130.05694580078125,4.874204158782959,1075.2274169921875,66.59968566894531,110.69702911376953,197.0644073486328
h36m_sub9_WalkDog 1_cam58860488,107.26902770996094,251.09072875976562,208.86375427246094,193.3568572998047,3.2041208744049072,1262.5582275390625,108.8049545288086,208.86375427246094,322.6964111328125
